Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,AVG,OBP,SLG,GDP,CS,H,OPS,NameASCII,PlayerId,MLBAMID
"Michael Fulmer","DET",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Fulmer",13218,605242
"Kyle Zimmer","KCR",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Zimmer",14169,622092
"Joe Jiménez","DET",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joe Jimenez",15761,641729
"Paul Fry","BAL",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paul Fry",15832,643316
"Thairo Estrada","SFG",52,132,7,19,22,1,0.068181818,0.174242424,0.272727272,0.333333333,0.479338842,2,0,33,0.812672175,"Thairo Estrada",16426,642731
"John Nogowski","- - -",52,143,1,14,14,0,0.083916083,0.153846153,0.232558139,0.3006993,0.310077519,2,1,30,0.610776819,"John Nogowski",16852,596056
"Alex Jackson","- - -",52,151,3,13,12,0,0.086092715,0.483443708,0.13740458,0.251655629,0.236641221,0,0,18,0.48829685,"Alex Jackson",17276,656577
"William Contreras","ATL",52,185,8,19,23,0,0.102702702,0.291891891,0.214723926,0.302702702,0.398773006,3,0,35,0.701475708,"William Contreras",20503,661388
"Nick Maton","PHI",52,131,2,16,14,2,0.076335877,0.297709923,0.256410256,0.323076923,0.384615384,0,0,30,0.707692307,"Nick Maton",21635,665155
"Kole Calhoun","ARI",51,182,5,17,17,1,0.082417582,0.225274725,0.234939759,0.296703296,0.373493975,2,0,39,0.670197271,"Kole Calhoun",11200,594777
"Brandon Drury","NYM",51,88,4,7,14,0,0.034090909,0.25,0.273809523,0.306818181,0.476190476,3,0,23,0.783008657,"Brandon Drury",11615,592273
"Rob Refsnyder","MIN",51,157,2,21,12,1,0.108280254,0.25477707,0.244604316,0.324840764,0.338129496,4,0,34,0.66297026,"Rob Refsnyder",13770,608701
"Justin Williams","STL",51,137,4,10,11,0,0.124087591,0.335766423,0.159663865,0.270072992,0.260504201,2,1,19,0.530577193,"Justin Williams",15490,642211
"Blake Taylor","HOU",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blake Taylor",16418,642130
"Ryan Helsley","STL",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Helsley",18138,664854
"Taylor Trammell","SEA",51,178,8,23,18,2,0.095505617,0.421348314,0.16025641,0.255681818,0.358974358,1,3,25,0.614656176,"Taylor Trammell",19960,666211
"Joe Smith","- - -",50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joe Smith",3281,501925
"Daniel Robertson","MIL",50,90,2,10,4,0,0.133333333,0.311111111,0.164383561,0.303370786,0.273972602,1,0,12,0.577343388,"Daniel Robertson",14145,621002
"Nomar Mazara","DET",50,181,3,12,19,0,0.082872928,0.248618784,0.212121212,0.276243093,0.321212121,4,0,35,0.597455214,"Nomar Mazara",14553,608577
"Zach Pop","MIA",50,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Zach Pop",20185,647315
"Robert Stephenson","COL",49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robert Stephenson",13594,596112
"Anthony Alford","PIT",49,148,5,14,11,5,0.081081081,0.391891891,0.233082706,0.31081081,0.406015037,4,6,31,0.716825847,"Anthony Alford",14329,546990
"Austin Voth","WSN",49,3,0,1,0,0,0,0.333333333,0.5,0.666666666,0.5,0,0,1,1.166666666,"Austin Voth",15047,608723
"Derek Hill","DET",49,150,3,19,14,6,0.066666666,0.28,0.258992805,0.313333333,0.388489208,2,3,36,0.701822541,"Derek Hill",16947,656537
"Leody Taveras","TEX",49,185,3,14,9,10,0.048648648,0.324324324,0.16091954,0.206521739,0.270114942,3,1,28,0.476636681,"Leody Taveras",18900,665750
"Jake Meyers","HOU",49,163,6,22,28,3,0.061349693,0.306748466,0.260273972,0.322981366,0.438356164,0,0,38,0.76133753,"Jake Meyers",20308,676694
"Joe Kelly","LAD",48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joe Kelly",9761,523260
"Marcell Ozuna","ATL",48,208,7,21,26,0,0.091346153,0.221153846,0.212765957,0.288461538,0.356382978,6,0,40,0.644844516,"Marcell Ozuna",10324,542303
"Matt Wisler","- - -",48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Matt Wisler",12804,605538
"Cam Gallagher","KCR",48,124,1,9,7,0,0.064516129,0.161290322,0.25,0.297520661,0.330357142,2,0,28,0.627877803,"Cam Gallagher",12981,595956
"Franchy Cordero","BOS",48,136,1,12,9,1,0.058823529,0.375,0.188976377,0.237037037,0.259842519,1,1,24,0.496879556,"Franchy Cordero",14567,614173
"Yency Almonte","COL",48,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,0,"Yency Almonte",15068,622075
"Ka'ai Tom","- - -",48,133,2,10,12,1,0.127819548,0.270676691,0.138888888,0.278195488,0.231481481,1,0,15,0.509676969,"Ka'ai Tom",18136,664789
"Darwinzon Hernández","BOS",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Darwinzon Hernandez",19848,650382
"Blake Parker","CLE",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blake Parker",5224,453284
"Dan Winkler","CHC",47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dan Winkler",12237,595465
"Robel García","HOU",47,117,1,8,8,0,0.068376068,0.358974358,0.150943396,0.215517241,0.207547169,2,0,16,0.42306441,"Robel Garcia",13167,596825
"Lucas Sims","CIN",47,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Lucas Sims",13470,608371
"Albert Almora Jr.","NYM",47,54,0,3,0,0,0.037037037,0.314814814,0.115384615,0.148148148,0.173076923,1,0,6,0.321225071,"Albert Almora Jr.",14109,546991
"Pete Fairbanks","TBR",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pete Fairbanks",17998,664126
"Riley Adams","- - -",47,120,2,13,10,0,0.125,0.333333333,0.222222222,0.358333333,0.383838383,2,0,22,0.742171716,"Riley Adams",19864,656180
"Lucas Gilbreath","COL",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lucas Gilbreath",21290,656458
"Cal Raleigh","SEA",47,148,2,6,13,0,0.047297297,0.351351351,0.179856115,0.222972972,0.309352517,3,0,25,0.532325489,"Cal Raleigh",21534,663728
"Brett de Geus","- - -",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brett de Geus",23592,676969
"Jhoulys Chacín","COL",46,7,0,0,0,0,0,0.285714285,0,0,0,0,0,0,0,"Jhoulys Chacin",2608,468504
"Jordy Mercer","WSN",46,127,2,13,9,0,0.070866141,0.267716535,0.254237288,0.307086614,0.364406779,1,0,30,0.671493393,"Jordy Mercer",6547,474568
"Chris Martin","ATL",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chris Martin",11847,455119
"Seth Lugo","NYM",46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seth Lugo",12447,607625
"J.B. Wendelken","- - -",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J.B. Wendelken",14506,605525
"Garrett Whitlock","BOS",46,2,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,1,1,"Garrett Whitlock",20191,676477
"Robinson Chirinos","CHC",45,112,5,13,15,0,0.080357142,0.321428571,0.226804123,0.324324324,0.453608247,2,0,22,0.777932571,"Robinson Chirinos",3142,455139
"Caleb Smith","ARI",45,25,0,2,0,1,0.04,0.56,0.09090909,0.166666666,0.136363636,0,0,2,0.303030302,"Caleb Smith",14875,592761
"Austin Wynns","BAL",45,139,4,14,14,1,0.057553956,0.223021582,0.184615384,0.231884057,0.307692307,6,0,24,0.539576364,"Austin Wynns",15271,642851
"Wander Suero","WSN",45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wander Suero",15855,593833
"Miguel Andujar","NYY",45,162,6,19,12,0,0.043209876,0.172839506,0.253246753,0.283950617,0.383116883,8,1,39,0.6670675,"Miguel Andujar",15878,609280
"Nabil Crismatt","SDP",45,11,0,0,0,0,0,0.545454545,0,0,0,0,0,0,0,"Nabil Crismatt",17732,622503
"Hoy Park","- - -",45,150,3,16,14,1,0.12,0.253333333,0.1953125,0.297297297,0.3359375,4,1,25,0.633234797,"Hoy Park",18027,660829
"Wilson Ramos","- - -",44,163,8,15,20,0,0.055214723,0.220858895,0.205298013,0.248447204,0.397350993,2,0,31,0.645798197,"Wilson Ramos",1433,467092
"Roberto Pérez","CLE",44,161,7,13,17,1,0.105590062,0.347826086,0.14893617,0.245283018,0.319148936,1,0,21,0.564431954,"Roberto Perez",2900,547379
"Rafael Montero","- - -",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rafael Montero",12760,606160
"John Curtiss","- - -",44,5,0,1,0,0,0,0.6,0,0,0,0,0,0,0,"John Curtiss",16128,595928
"Victor González","LAD",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Victor Gonzalez",16408,624647
"Michael Kopech","CHW",44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Kopech",17282,656629
"Tyler Wells","BAL",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Wells",20000,669330
"Nico Hoerner","CHC",44,170,0,13,16,5,0.1,0.147058823,0.302013422,0.382352941,0.369127516,3,3,45,0.751480457,"Nico Hoerner",21479,663538
"Matt Joyce","PHI",43,69,2,6,7,0,0.173913043,0.231884057,0.09090909,0.260869565,0.218181818,2,0,5,0.479051383,"Matt Joyce",3353,459964
"Duane Underwood Jr.","PIT",43,4,0,0,0,0,0,1,0,0,0,0,0,0,0,"Duane Underwood Jr.",14677,621249
"Alex Blandino","CIN",43,82,0,9,5,1,0.097560975,0.341463414,0.2,0.31707317,0.257142857,0,0,14,0.574216027,"Alex Blandino",16271,607468
"Michael Chavis","- - -",43,124,3,16,11,1,0.008064516,0.338709677,0.247933884,0.258064516,0.396694214,4,2,30,0.65475873,"Michael Chavis",17321,656308
"Cole Tucker","PIT",43,131,2,15,12,2,0.099236641,0.251908396,0.222222222,0.297709923,0.341880341,2,2,26,0.639590264,"Cole Tucker",17326,657061
"Taylor Clarke","ARI",43,3,0,0,0,0,0,0.666666666,0.333333333,0.333333333,0.333333333,0,0,1,0.666666666,"Taylor Clarke",17611,664199
"Jeffrey Springs","TBR",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeffrey Springs",17677,605488
"Yonny Hernández","TEX",43,166,0,15,6,11,0.102409638,0.192771084,0.216783216,0.315151515,0.251748251,2,2,31,0.566899766,"Yonny Hernandez",19432,660634
"Trevor Stephan","CLE",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trevor Stephan",19932,663986
"Justin Wilson","- - -",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Wilson",4301,458677
"Khris Davis","- - -",42,114,3,11,10,0,0.087719298,0.271929824,0.205882352,0.271929824,0.362745098,2,0,21,0.634674922,"Khris Davis",9112,501981
"Casey Sadler","SEA",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casey Sadler",11209,594987
"Spencer Patton","TEX",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spencer Patton",12361,607359
"Sam Coonrod","PHI",42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Sam Coonrod",17264,656322
"Taylor Hearn","TEX",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taylor Hearn",18325,621368
"Junior Guerra","LAA",41,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Junior Guerra",5702,448855
"Joakim Soria","- - -",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joakim Soria",6941,465657
"Alex Claudio","LAA",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Claudio",12890,592222
"José Marmolejos","SEA",41,122,4,11,12,0,0.122950819,0.319672131,0.160377358,0.262295081,0.311320754,0,0,17,0.573615835,"Jose Marmolejos",15767,592530
"Jason Vosler","SFG",41,82,3,12,9,2,0.085365853,0.25609756,0.178082191,0.25609756,0.356164383,5,0,13,0.612261943,"Jason Vosler",16686,613564
"Edgar Santana","ATL",41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Edgar Santana",17355,650828
"Tyler Alexander","DET",41,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Tyler Alexander",17735,641302
"Alex Vesia","LAD",41,4,0,0,0,0,0.25,0.75,0,0.25,0,0,0,0,0.25,"Alex Vesia",25007,681911
"Andrew Miller","STL",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andrew Miller",6785,453192
"Wade Davis","KCR",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wade Davis",7441,451584
"Garrett Richards","BOS",40,5,0,0,1,0,0,0.4,0.2,0.2,0.4,0,0,1,0.6,"Garrett Richards",9784,572070
"Joe Musgrove","SDP",40,57,0,2,1,0,0.017543859,0.403508771,0.137254901,0.150943396,0.176470588,0,0,7,0.327413984,"Joe Musgrove",12970,605397
"Taylor Rogers","MIN",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taylor Rogers",13449,573124
"Andrés Machado","WSN",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andres Machado",14681,600921
"Alex Young","- - -",40,4,0,0,0,0,0,1,0,0,0,0,0,0,0,"Alex Young",18333,622065
"Lewin Díaz","MIA",40,128,8,16,13,0,0.046875,0.2578125,0.204918032,0.2421875,0.450819672,1,0,25,0.693007172,"Lewin Diaz",18365,650331
"Cal Quantrill","CLE",40,2,0,0,0,0,0,0,0.5,0.5,0.5,0,0,1,1,"Cal Quantrill",19312,615698
"Ernie Clement","CLE",40,133,3,16,9,0,0.052631578,0.142857142,0.231404958,0.284615384,0.338842975,3,1,28,0.623458359,"Ernie Clement",20352,676391
"David Price","LAD",39,18,0,1,2,0,0,0.166666666,0.266666666,0.25,0.333333333,0,0,4,0.583333333,"David Price",3184,456034
"Derek Holland","DET",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Derek Holland",4141,502706
"Rafael Dolis","TOR",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rafael Dolis",4185,503569
"César Valdez","BAL",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cesar Valdez",9013,491624
"Breyvic Valera","TOR",39,97,1,10,15,1,0.082474226,0.12371134,0.252873563,0.3125,0.356321839,1,0,22,0.668821839,"Breyvic Valera",12758,591971
"John Gant","- - -",39,18,0,0,0,0,0,0.444444444,0,0,0,0,0,0,0,"John Gant",13684,607231
"Adam Engel","CHW",39,140,7,21,18,7,0.078571428,0.221428571,0.25203252,0.335714285,0.495934959,4,1,31,0.831649244,"Adam Engel",15082,641553
"Ranger Suárez","PHI",39,23,0,2,1,0,0.04347826,0.217391304,0.1875,0.277777777,0.3125,0,0,3,0.590277777,"Ranger Suarez",17277,624133
"Bryan Garcia","DET",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bryan Garcia",19457,650530
"Edward Olivares","KCR",39,111,5,14,12,2,0.045045045,0.171171171,0.237623762,0.29090909,0.405940594,2,2,24,0.696849684,"Edward Olivares",19698,658668
"Ben Bowden","COL",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ben Bowden",20198,641386
"Ben Rortvedt","MIN",39,98,3,8,7,0,0.061224489,0.295918367,0.168539325,0.229166666,0.280898876,2,0,15,0.510065542,"Ben Rortvedt",20287,666163
"Ervin Santana","KCR",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ervin Santana",3200,429722
"T.J. McFarland","STL",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T.J. McFarland",3237,519008
"Danny Santana","BOS",38,127,5,15,14,4,0.078740157,0.236220472,0.181034482,0.251968503,0.344827586,0,2,21,0.596796089,"Danny Santana",10322,542454
"Noé Ramirez","- - -",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Noe Ramirez",12800,598287
"Adam Plutko","BAL",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adam Plutko",15846,592644
"Tanner Rainey","WSN",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tanner Rainey",17610,663432
"Jake Rogers","DET",38,127,6,17,17,1,0.086614173,0.362204724,0.238938053,0.306451612,0.495575221,0,0,27,0.802026833,"Jake Rogers",19452,668670
"Collin McHugh","TBR",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Collin McHugh",7531,543521
"Mike Freeman","CIN",37,65,0,6,3,1,0.076923076,0.307692307,0.186440677,0.261538461,0.186440677,1,1,11,0.447979138,"Mike Freeman",11241,502273
"Joel Payamps","- - -",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joel Payamps",14332,606303
"Richie Martin","BAL",37,105,1,9,8,0,0.038095238,0.266666666,0.234693877,0.269230769,0.285714285,1,2,23,0.554945054,"Richie Martin",17736,621006
"Trent Thornton","TOR",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trent Thornton",17948,663423
"Patrick Mazeika","NYM",37,87,1,6,6,0,0.045977011,0.206896551,0.189873417,0.252873563,0.265822784,2,0,15,0.518696347,"Patrick Mazeika",18142,664850
"Seby Zavala","CHW",37,104,5,15,15,0,0.057692307,0.394230769,0.182795698,0.24,0.376344086,1,0,17,0.616344086,"Seby Zavala",18887,664874
"Matt Foster","CHW",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Foster",19647,641582
"Martín Pérez","BOS",36,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Martin Perez",6902,527048
"Josh Tomlin","ATL",36,5,0,0,0,0,0.2,0.2,0.333333333,0.5,0.333333333,0,0,1,0.833333333,"Josh Tomlin",9388,458708
"Mike Trout","LAA",36,146,8,23,18,2,0.184931506,0.280821917,0.333333333,0.465753424,0.623931623,0,0,39,1.089685047,"Mike Trout",10155,545361
"Orlando Arcia","- - -",36,89,2,9,14,1,0.078651685,0.213483146,0.197530864,0.258426966,0.308641975,2,0,16,0.567068941,"Orlando Arcia",13185,606115
"Buck Farmer","DET",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buck Farmer",14814,571656
"JaCoby Jones","DET",36,105,2,9,9,2,0.047619047,0.4,0.17,0.209523809,0.25,2,2,17,0.459523809,"JaCoby Jones",14818,592444
"Ryan Thompson","TBR",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Thompson",16647,657044
"Cristian Javier","HOU",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cristian Javier",17606,664299
"Kyle Garlick","MIN",36,107,5,17,10,1,0.056074766,0.29906542,0.232323232,0.280373831,0.464646464,2,0,23,0.745020295,"Kyle Garlick",18063,664247
"Nick Senzel","CIN",36,124,1,18,8,2,0.096774193,0.129032258,0.252252252,0.322580645,0.315315315,3,5,28,0.63789596,"Nick Senzel",19293,669222
"Kyle Lewis","SEA",36,147,5,15,11,2,0.108843537,0.25170068,0.246153846,0.333333333,0.392307692,1,0,32,0.725641025,"Kyle Lewis",19508,641786
"Ryan Hendrix","CIN",36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Hendrix",19535,641682
"Alex Lange","DET",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Lange",19883,656638
"Brad Brach","CIN",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brad Brach",6627,542960
"Paolo Espino","WSN",35,33,0,2,0,0,0,0.454545454,0.166666666,0.166666666,0.166666666,0,0,5,0.333333332,"Paolo Espino",8246,502179
"Adalberto Mondesi","KCR",35,136,6,19,17,15,0.044117647,0.31617647,0.23015873,0.270676691,0.452380952,2,1,29,0.723057643,"Adalberto Mondesi",13769,609275
"Sam Haggerty","SEA",35,94,2,15,5,5,0.063829787,0.29787234,0.186046511,0.247311827,0.290697674,1,1,16,0.538009501,"Sam Haggerty",18054,664059
"Daz Cameron","DET",35,115,4,16,13,6,0.086956521,0.330434782,0.194174757,0.278260869,0.3592233,2,0,20,0.637484169,"Daz Cameron",18353,663662
"Taylor Jones","HOU",35,108,2,11,16,0,0.037037037,0.268518518,0.245098039,0.268518518,0.401960784,5,0,25,0.670479302,"Taylor Jones",19533,622100
"Jo Adell","LAA",35,140,4,17,26,2,0.057142857,0.228571428,0.246153846,0.294964028,0.407692307,3,1,32,0.702656335,"Jo Adell",20220,666176
"Matt Peacock","ARI",35,17,0,3,2,1,0.058823529,0.235294117,0.25,0.294117647,0.25,1,0,4,0.544117647,"Matt Peacock",20339,676840
"Drew Rasmussen","- - -",35,4,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,1,0.5,"Drew Rasmussen",25385,656876
"Adam Wainwright","STL",34,74,0,1,4,0,0.04054054,0.337837837,0.122807017,0.166666666,0.157894736,2,0,7,0.324561402,"Adam Wainwright",2233,425794
"Charlie Morton","ATL",34,62,0,5,1,0,0,0.5,0.127272727,0.127272727,0.145454545,0,0,7,0.272727272,"Charlie Morton",4676,450203
"Luis García","STL",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luis Garcia",6984,472610
"Alex Avila","WSN",34,111,1,5,9,0,0.171171171,0.333333333,0.191011235,0.345454545,0.348314606,4,0,17,0.693769151,"Alex Avila",7476,488671
"Matt Andriese","- - -",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Andriese",12022,542882
"Domingo Tapia","- - -",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Domingo Tapia",12178,593619
"Adam Morgan","CHC",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adam Morgan",12580,605388
"Ryne Harper","WSN",34,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Ryne Harper",12680,607560
"Anthony DeSclafani","SFG",34,62,0,2,1,0,0.064516129,0.532258064,0.039215686,0.109090909,0.058823529,0,0,2,0.167914438,"Anthony DeSclafani",13050,543101
"Ildemaro Vargas","- - -",34,83,0,7,7,1,0.072289156,0.204819277,0.155844155,0.216867469,0.22077922,2,0,12,0.437646689,"Ildemaro Vargas",13324,545121
"Steven Okert","MIA",34,2,0,0,0,0,0,0.5,0,0,0,1,0,0,0,"Steven Okert",13580,595345
"Kevin Gausman","SFG",34,62,0,6,4,0,0.032258064,0.5,0.185185185,0.210526315,0.185185185,0,0,10,0.3957115,"Kevin Gausman",14107,592332
"Domingo Leyba","- - -",34,96,1,6,4,0,0.083333333,0.239583333,0.114942528,0.197916666,0.16091954,4,0,10,0.358836206,"Domingo Leyba",16404,642736
"Shed Long Jr.","SEA",34,121,4,13,17,1,0.074380165,0.322314049,0.198198198,0.258333333,0.36036036,3,0,22,0.618693693,"Shed Long Jr.",16542,643418
"Ryan Burr","CHW",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Burr",17536,621114
"Skye Bolt","- - -",34,60,1,5,4,2,0.016666666,0.25,0.087719298,0.103448275,0.157894736,0,0,5,0.261343011,"Skye Bolt",17723,621450
"Jacob Webb","ATL",34,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jacob Webb",19274,657097
"Walker Buehler","LAD",34,82,0,5,3,0,0.060975609,0.548780487,0.101449275,0.162162162,0.130434782,0,0,7,0.292596944,"Walker Buehler",19374,621111
"Brusdar Graterol","LAD",34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brusdar Graterol",20367,660813
"Nick Sandlin","CLE",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nick Sandlin",20517,680704
"Matt Vierling","PHI",34,77,2,11,6,2,0.051948051,0.259740259,0.323943661,0.363636363,0.478873239,1,0,23,0.842509602,"Matt Vierling",21558,663837
"Zack Wheeler","PHI",33,73,0,1,3,0,0,0.534246575,0.161764705,0.161764705,0.19117647,1,0,11,0.352941175,"Zack Wheeler",10310,554430
"Kevan Smith","- - -",33,106,0,8,3,0,0.094339622,0.29245283,0.168421052,0.247619047,0.2,3,0,16,0.447619047,"Kevan Smith",12284,607345
"Zach Davies","CHC",33,44,0,2,2,0,0,0.181818181,0.176470588,0.176470588,0.176470588,0,0,6,0.352941176,"Zach Davies",13183,605200
"Marcus Stroman","NYM",33,58,0,2,1,1,0.068965517,0.413793103,0.098039215,0.163636363,0.137254901,0,0,5,0.300891264,"Marcus Stroman",13431,573186
"Alec Mills","CHC",33,36,0,1,0,0,0,0.722222222,0.03125,0.03125,0.0625,0,0,1,0.09375,"Alec Mills",13834,621219
"Jorge López","BAL",33,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Jorge Lopez",14527,605347
"Luis Castillo","CIN",33,59,0,1,2,0,0.016949152,0.389830508,0.163265306,0.18,0.204081632,1,0,8,0.384081632,"Luis Castillo",15689,622491
"Aaron Nola","PHI",33,63,0,5,4,0,0.095238095,0.46031746,0.142857142,0.232142857,0.183673469,0,0,7,0.415816326,"Aaron Nola",16149,605400
"Tyler Mahle","CIN",33,66,0,1,1,0,0.06060606,0.287878787,0.054545454,0.118644067,0.054545454,2,0,3,0.173189521,"Tyler Mahle",16358,641816
"Erik Swanson","SEA",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Erik Swanson",16587,657024
"Enyel De Los Santos","- - -",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Enyel De Los Santos",18403,660853
"Sandy Alcantara","MIA",33,64,0,0,0,0,0.046875,0.703125,0.034482758,0.096774193,0.051724137,0,0,2,0.14849833,"Sandy Alcantara",18684,645261
"Luke Raley","LAD",33,72,2,5,4,0,0.027777777,0.347222222,0.181818181,0.25,0.287878787,1,0,12,0.537878787,"Luke Raley",19354,670042
"Sheldon Neuse","LAD",33,66,3,6,4,1,0.015151515,0.393939393,0.169230769,0.181818181,0.323076923,2,1,11,0.504895104,"Sheldon Neuse",19635,641914
"Jarren Duran","BOS",33,112,2,17,10,2,0.035714285,0.357142857,0.214953271,0.241071428,0.336448598,1,1,23,0.577520026,"Jarren Duran",24617,680776
"Tyler Chatwood","- - -",32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Tyler Chatwood",4338,543022
"Rich Hill","- - -",32,26,0,0,0,0,0,0.384615384,0.125,0.125,0.125,2,0,3,0.25,"Rich Hill",4806,448179
"Aaron Hicks","NYY",32,126,4,13,14,0,0.111111111,0.238095238,0.194444444,0.293650793,0.333333333,3,0,21,0.626984126,"Aaron Hicks",5297,543305
"Jordan Lyles","TEX",32,6,0,0,0,0,0,0.833333333,0,0,0,0,0,0,0,"Jordan Lyles",7593,543475
"Nathan Eovaldi","BOS",32,3,0,1,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0,0.333333333,"Nathan Eovaldi",9132,543135
"Dallas Keuchel","CHW",32,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,"Dallas Keuchel",9434,572971
"Robbie Ray","TOR",32,5,0,0,0,0,0,0.2,0,0,0,0,0,0,0,"Robbie Ray",11486,592662
"Drew Smyly","ATL",32,43,0,0,0,0,0,0.441860465,0.073170731,0.073170731,0.073170731,0,0,3,0.146341462,"Drew Smyly",11760,592767
"Kyle Hendricks","CHC",32,61,0,3,1,0,0.032786885,0.426229508,0.115384615,0.148148148,0.134615384,0,0,6,0.282763532,"Kyle Hendricks",12049,543294
"Eduardo Rodriguez","BOS",32,6,0,0,0,0,0,0.5,0,0,0,1,0,0,0,"Eduardo Rodriguez",13164,593958
"Max Fried","ATL",32,67,0,7,5,0,0.059701492,0.268656716,0.272727272,0.322033898,0.327272727,0,0,15,0.649306625,"Max Fried",13743,608331
"José Berríos","- - -",32,4,0,0,0,0,0,0.5,0,0,0,1,0,0,0,"Jose Berrios",14168,621244
"Frankie Montas","OAK",32,4,0,0,0,0,0,0.75,0,0,0,0,0,0,0,"Frankie Montas",14309,593423
